merge_prob,dt,inv_speed,pro_speed,inv_exp,pro_exp,inv_adh,pro_adh,inv_prolif,pro_prolif,inv_frag,pro_frag,inv_frag_exp,pro_frag_exp,init_phenotype,rep,n_final,mean_size_final,mean_speed_final,total_cells_final,n_mean_over_time,mean_size_over_time,mean_speed_over_time
0.95,0.5,3.0,1.0,0.0,0.0,0.6,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,3,18,85.22222222222223,3.0,1534.0,68.40531561461793,40.145642408687095,2.987094272811703
0.95,0.5,3.0,1.0,0.0,0.0,0.6,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,4,16,96.5625,3.0,1545.0,69.9700996677741,40.23029848289689,2.9856802319759557
0.95,0.5,4.0,1.0,0.0,0.0,0.3,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,0,12,131.16666666666666,4.0,1574.0,78.45847176079734,53.94312071010635,3.984300796740406
0.95,0.5,4.0,1.0,0.0,0.0,0.3,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,1,13,121.15384615384616,4.0,1575.0,75.09966777408638,49.083910279535885,3.983792484050739
0.95,0.5,4.0,1.0,0.0,0.0,0.3,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,2,14,114.92857142857143,4.0,1609.0,74.48172757475083,51.80774910725476,3.983038937078679
0.95,0.5,4.0,1.0,0.0,0.0,0.3,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,3,16,97.25,4.0,1556.0,78.3421926910299,42.39290188919933,3.984410174591403
0.95,0.5,4.0,1.0,0.0,0.0,0.3,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,4,13,122.53846153846153,4.0,1593.0,76.3156146179402,50.631417434140026,3.9836425733523266
0.95,0.5,4.0,1.0,0.0,0.0,0.45,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,0,14,114.42857142857143,4.0,1602.0,64.3156146179402,51.6015974928626,3.9807093106017137
0.95,0.5,4.0,1.0,0.0,0.0,0.45,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,1,12,129.33333333333334,4.0,1552.0,59.57142857142857,61.324924761181784,3.9820706765359257
0.95,0.5,4.0,1.0,0.0,0.0,0.45,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,2,9,179.11111111111111,4.0,1612.0,58.32890365448505,75.58192727485208,3.9812590013100295
0.95,0.5,4.0,1.0,0.0,0.0,0.45,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,3,11,138.8181818181818,4.0,1527.0,61.58139534883721,61.82743902374408,3.9834883291640586
0.95,0.5,4.0,1.0,0.0,0.0,0.45,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,4,9,173.44444444444446,4.0,1561.0,60.78737541528239,68.40649792458117,3.98316486092006
0.95,0.5,4.0,1.0,0.0,0.0,0.6,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,0,7,229.0,4.0,1603.0,50.03986710963455,89.56294802915835,3.978018596713493
0.95,0.5,4.0,1.0,0.0,0.0,0.6,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,1,10,157.7,4.0,1577.0,53.627906976744185,67.0738526410182,3.980625819584807
0.95,0.5,4.0,1.0,0.0,0.0,0.6,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,2,6,260.1666666666667,4.0,1561.0,49.395348837209305,83.891920749423,3.9794105740445715
0.95,0.5,4.0,1.0,0.0,0.0,0.6,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,3,8,194.375,4.0,1555.0,51.46511627906977,78.68849105890095,3.9789642771912757
0.95,0.5,4.0,1.0,0.0,0.0,0.6,0.6,0.003,0.005,0.0007,0.0005,0.0,0.0,invasive,4,9,177.55555555555554,4.0,1598.0,50.7109634551495,81.43277087806509,3.979916665780525
