model,metric,time,mean,ci_low,ci_high
von_mises isotropic,max_size,44.0,9.74,9.40614265672811,10.073857343271891
von_mises isotropic,max_size,45.0,9.8,9.469201883410147,10.130798116589855
von_mises isotropic,max_size,46.0,9.85,9.512955747292988,10.187044252707011
von_mises isotropic,max_size,47.0,9.96,9.62812443855742,10.291875561442582
von_mises isotropic,max_size,48.0,10.03,9.697499486443776,10.362500513556222
von_mises isotropic,max_size,49.0,10.09,9.761444129560891,10.418555870439109
von_mises isotropic,max_size,50.0,10.19,9.846885473665397,10.533114526334602
von_mises isotropic,max_size,51.0,10.26,9.914715285977827,10.605284714022172
von_mises isotropic,max_size,52.0,10.47,10.095770575419007,10.844229424580995
von_mises isotropic,max_size,53.0,10.6,10.201130891573982,10.998869108426018
von_mises isotropic,max_size,54.0,10.7,10.29485670324058,11.105143296759419
von_mises isotropic,max_size,55.0,10.79,10.37934384310969,11.20065615689031
von_mises isotropic,max_size,56.0,10.88,10.459091783320062,11.30090821667994
von_mises isotropic,max_size,57.0,10.94,10.514926907770706,11.365073092229293
von_mises isotropic,max_size,58.0,11.04,10.617582553161046,11.462417446838952
von_mises isotropic,max_size,59.0,11.17,10.747458557886885,11.592541442113115
von_mises isotropic,max_size,60.0,11.26,10.836023778063348,11.683976221936652
von_mises isotropic,max_size,61.0,11.34,10.92192235219285,11.75807764780715
von_mises isotropic,max_size,62.0,11.51,11.087973146529151,11.932026853470848
von_mises isotropic,max_size,63.0,11.58,11.145572410050777,12.014427589949223
von_mises isotropic,max_size,64.0,11.67,11.241078286910541,12.098921713089458
von_mises isotropic,max_size,65.0,11.77,11.344894958197791,12.195105041802208
von_mises isotropic,max_size,66.0,11.86,11.42840422203692,12.291595777963078
von_mises isotropic,max_size,67.0,11.95,11.509192522382806,12.390807477617193
von_mises isotropic,max_size,68.0,12.14,11.695122345271459,12.584877654728542
von_mises isotropic,max_size,69.0,12.24,11.797659075674279,12.682340924325722
von_mises isotropic,max_size,70.0,12.35,11.896180163011305,12.803819836988694
von_mises isotropic,max_size,71.0,12.48,12.032981782849237,12.927018217150763
von_mises isotropic,max_size,72.0,12.55,12.107435435287242,12.99256456471276
von_mises isotropic,max_size,73.0,12.69,12.231653848774275,13.148346151225724
von_mises isotropic,max_size,74.0,12.8,12.340550351183094,13.259449648816908
von_mises isotropic,max_size,75.0,12.89,12.434882336892176,13.345117663107825
von_mises isotropic,max_size,76.0,13.02,12.552197406738028,13.487802593261971
von_mises isotropic,max_size,77.0,13.2,12.724774248223525,13.675225751776473
von_mises isotropic,max_size,78.0,13.33,12.84985555876961,13.81014444123039
von_mises isotropic,max_size,79.0,13.4,12.909505300227362,13.890494699772638
von_mises isotropic,max_size,80.0,13.59,13.104998749975577,14.075001250024423
von_mises isotropic,max_size,81.0,13.74,13.249806018194858,14.230193981805142
von_mises isotropic,max_size,82.0,13.86,13.36790983170015,14.35209016829985
von_mises isotropic,max_size,83.0,14.0,13.503998370807498,14.496001629192502
von_mises isotropic,max_size,84.0,14.11,13.605546814297247,14.614453185702752
von_mises isotropic,max_size,85.0,14.21,13.696852518492221,14.72314748150778
von_mises isotropic,max_size,86.0,14.32,13.80944146092913,14.830558539070871
von_mises isotropic,max_size,87.0,14.52,13.991809192725878,15.048190807274121
von_mises isotropic,max_size,88.0,14.67,14.11489031241337,15.22510968758663
von_mises isotropic,max_size,89.0,14.82,14.26606243140676,15.37393756859324
von_mises isotropic,max_size,90.0,14.98,14.428449317694634,15.531550682305367
von_mises isotropic,max_size,91.0,15.12,14.561944710027163,15.678055289972836
von_mises isotropic,max_size,92.0,15.28,14.713114172861852,15.846885827138147
von_mises isotropic,max_size,93.0,15.44,14.873634641246518,16.00636535875348
von_mises isotropic,max_size,94.0,15.64,15.066688789715059,16.213311210284942
von_mises isotropic,max_size,95.0,15.77,15.168717100818188,16.37128289918181
von_mises isotropic,max_size,96.0,15.95,15.32746056065872,16.572539439341277
von_mises isotropic,max_size,97.0,16.12,15.497519778741054,16.742480221258948
von_mises isotropic,max_size,98.0,16.18,15.546949758963185,16.813050241036812
von_mises isotropic,max_size,99.0,16.3,15.657144627227066,16.942855372772936
von_mises isotropic,max_size,100.0,16.43,15.797639725498449,17.06236027450155
von_mises isotropic,max_size,101.0,16.62,15.999705438496918,17.240294561503084
von_mises isotropic,max_size,102.0,16.8,16.177694349027487,17.422305650972515
von_mises isotropic,max_size,103.0,16.92,16.30102053884371,17.538979461156295
von_mises isotropic,max_size,104.0,16.98,16.358330698193903,17.601669301806098
von_mises isotropic,max_size,105.0,17.19,16.538632594173045,17.841367405826958
von_mises isotropic,max_size,106.0,17.31,16.65982514985769,17.96017485014231
von_mises isotropic,max_size,107.0,17.5,16.817899974751178,18.182100025248822
von_mises isotropic,max_size,108.0,17.7,16.987842146655105,18.412157853344894
von_mises isotropic,max_size,109.0,17.93,17.211465632012082,18.648534367987917
von_mises isotropic,max_size,110.0,18.11,17.3938240958699,18.8261759041301
von_mises isotropic,max_size,111.0,18.26,17.540189560307084,18.97981043969292
von_mises isotropic,max_size,112.0,18.36,17.62214079358942,19.09785920641058
von_mises isotropic,max_size,113.0,18.46,17.72377288967344,19.19622711032656
von_mises isotropic,max_size,114.0,18.64,17.910071923842057,19.369928076157944
von_mises isotropic,max_size,115.0,18.74,18.006836246604532,19.473163753395465
von_mises isotropic,max_size,116.0,18.93,18.188084106158012,19.671915893841987
von_mises isotropic,max_size,117.0,19.01,18.27478819213492,19.745211807865083
von_mises isotropic,max_size,118.0,19.11,18.367226840778017,19.852773159221982
von_mises isotropic,max_size,119.0,19.24,18.49190415565702,19.988095844342975
von_mises isotropic,max_size,120.0,19.38,18.622799247627196,20.137200752372802
von_mises isotropic,max_size,121.0,19.54,18.788643425919396,20.291356574080602
von_mises isotropic,max_size,122.0,19.67,18.925577820444516,20.414422179555487
von_mises isotropic,max_size,123.0,19.8,19.0504117763395,20.5495882236605
von_mises isotropic,max_size,124.0,20.04,19.29669155198606,20.783308448013937
von_mises isotropic,max_size,125.0,20.37,19.559878641339722,21.18012135866028
von_mises isotropic,max_size,126.0,20.57,19.77262425267366,21.367375747326342
von_mises isotropic,max_size,127.0,20.7,19.899590912676082,21.500409087323916
von_mises isotropic,max_size,128.0,20.8,19.998379822427786,21.601620177572215
von_mises isotropic,max_size,129.0,20.92,20.100816532679456,21.739183467320547
von_mises isotropic,max_size,130.0,21.0,20.172183985697696,21.827816014302304
von_mises isotropic,max_size,131.0,21.26,20.430021176855284,22.08997882314472
von_mises isotropic,max_size,132.0,21.38,20.552287117559732,22.207712882440266
von_mises isotropic,max_size,133.0,21.47,20.654246134368382,22.285753865631616
von_mises isotropic,max_size,134.0,21.68,20.854587485073083,22.505412514926917
von_mises isotropic,max_size,135.0,21.87,21.024717398520686,22.715282601479316
von_mises isotropic,max_size,136.0,22.08,21.196986485798416,22.96301351420158
von_mises isotropic,max_size,137.0,22.29,21.40233397944925,23.17766602055075
von_mises isotropic,max_size,138.0,22.37,21.478686923917326,23.261313076082676
von_mises isotropic,max_size,139.0,22.47,21.585767852594664,23.354232147405334
von_mises isotropic,max_size,140.0,22.61,21.721634819832893,23.498365180167106
von_mises isotropic,max_size,141.0,22.72,21.823726758835072,23.616273241164926
von_mises isotropic,max_size,142.0,22.88,21.96351937447118,23.79648062552882
von_mises isotropic,max_size,143.0,23.15,22.205949260908184,24.094050739091813
von_mises isotropic,max_size,144.0,23.32,22.374099348757916,24.265900651242085
von_mises isotropic,max_size,145.0,23.47,22.52591637846828,24.414083621531717
von_mises random 0.5,max_size,0.0,1.0,1.0,1.0
von_mises random 0.5,max_size,1.0,3.64,3.5138049993786673,3.766195000621333
von_mises random 0.5,max_size,2.0,4.85,4.724251654226998,4.975748345773002
von_mises random 0.5,max_size,3.0,5.35,5.158253218324718,5.541746781675282
von_mises random 0.5,max_size,4.0,5.47,5.27607992482583,5.663920075174169
von_mises random 0.5,max_size,5.0,5.6,5.413121332507863,5.786878667492136
von_mises random 0.5,max_size,6.0,5.73,5.543422657735554,5.916577342264447
von_mises random 0.5,max_size,7.0,5.82,5.6242377199176765,6.015762280082324
von_mises random 0.5,max_size,8.0,5.9,5.710032219637757,6.089967780362244
von_mises random 0.5,max_size,9.0,6.06,5.865350918187357,6.254649081812643
von_mises random 0.5,max_size,10.0,6.17,5.9748829990995045,6.365117000900495
von_mises random 0.5,max_size,11.0,6.31,6.107773448375792,6.512226551624207
von_mises random 0.5,max_size,12.0,6.5,6.281530391823097,6.718469608176903
von_mises random 0.5,max_size,13.0,6.64,6.421494871197193,6.858505128802807
von_mises random 0.5,max_size,14.0,6.81,6.598396639388165,7.021603360611834
von_mises random 0.5,max_size,15.0,6.89,6.6726076339700935,7.107392366029906
von_mises random 0.5,max_size,16.0,7.01,6.789770187983074,7.230229812016925
von_mises random 0.5,max_size,17.0,7.11,6.875436045205388,7.344563954794612
von_mises random 0.5,max_size,18.0,7.16,6.925725727516924,7.394274272483076
von_mises random 0.5,max_size,19.0,7.28,7.043483817368738,7.516516182631262
von_mises random 0.5,max_size,20.0,7.4,7.160354470523693,7.639645529476308
von_mises random 0.5,max_size,21.0,7.49,7.24476056144612,7.73523943855388
von_mises random 0.5,max_size,22.0,7.56,7.302676828588146,7.817323171411854
von_mises random 0.5,max_size,23.0,7.67,7.414591557846589,7.925408442153411
von_mises random 0.5,max_size,24.0,7.75,7.495626775438653,8.004373224561347
von_mises random 0.5,max_size,25.0,7.94,7.658894062889472,8.221105937110528
von_mises random 0.5,max_size,26.0,8.05,7.7653889771224,8.334611022877601
von_mises random 0.5,max_size,27.0,8.21,7.901924031407443,8.518075968592559
von_mises random 0.5,max_size,28.0,8.34,8.020880392898896,8.659119607101104
von_mises random 0.5,max_size,29.0,8.48,8.15454722510498,8.80545277489502
von_mises random 0.5,max_size,30.0,8.59,8.244181879998731,8.935818120001269
von_mises random 0.5,max_size,31.0,8.71,8.367338146478799,9.052661853521203
von_mises random 0.5,max_size,32.0,8.82,8.47498510996852,9.16501489003148
von_mises random 0.5,max_size,33.0,8.99,8.635975749275547,9.344024250724454
von_mises random 0.5,max_size,34.0,9.1,8.743784879432088,9.456215120567911
von_mises random 0.5,max_size,35.0,9.2,8.839992368206596,9.560007631793402
von_mises random 0.5,max_size,36.0,9.4,9.031470297785726,9.768529702214275
von_mises random 0.5,max_size,37.0,9.47,9.106287401728489,9.833712598271513
von_mises random 0.5,max_size,38.0,9.56,9.192186995248067,9.927813004751934
von_mises random 0.5,max_size,39.0,9.68,9.317971649081613,10.042028350918386
von_mises random 0.5,max_size,40.0,9.75,9.386372762740788,10.113627237259212
von_mises random 0.5,max_size,41.0,9.84,9.468617338568261,10.211382661431738
von_mises random 0.5,max_size,42.0,9.92,9.547615630312068,10.292384369687932
von_mises random 0.5,max_size,43.0,9.98,9.612545868182302,10.347454131817699
von_mises random 0.5,max_size,44.0,10.08,9.713921273577125,10.446078726422876
von_mises random 0.5,max_size,45.0,10.15,9.780025335292736,10.519974664707265
von_mises random 0.5,max_size,46.0,10.25,9.877933589071233,10.622066410928767
von_mises random 0.5,max_size,47.0,10.36,9.97146011943704,10.748539880562959
von_mises random 0.5,max_size,48.0,10.46,10.062670970127028,10.857329029872973
von_mises random 0.5,max_size,49.0,10.66,10.244716148674527,11.075283851325473
von_mises random 0.5,max_size,50.0,10.82,10.404566671894262,11.235433328105739
von_mises random 0.5,max_size,51.0,10.88,10.459091783320062,11.30090821667994
von_mises random 0.5,max_size,52.0,10.99,10.551735103395265,11.428264896604736
von_mises random 0.5,max_size,53.0,11.1,10.662616965130196,11.537383034869803
von_mises random 0.5,max_size,54.0,11.23,10.79586280435044,11.66413719564956
von_mises random 0.5,max_size,55.0,11.4,10.964840584185845,11.835159415814156
von_mises random 0.5,max_size,56.0,11.56,11.121890076060192,11.99810992393981
von_mises random 0.5,max_size,57.0,11.71,11.23128005867499,12.188719941325012
von_mises random 0.5,max_size,58.0,11.81,11.326922761262903,12.293077238737098
von_mises random 0.5,max_size,59.0,11.89,11.415677382092541,12.36432261790746
von_mises random 0.5,max_size,60.0,12.03,11.56513057595262,12.494869424047378
von_mises random 0.5,max_size,61.0,12.19,11.718302546887596,12.661697453112403
von_mises random 0.5,max_size,62.0,12.28,11.796613602077002,12.763386397922996
von_mises random 0.5,max_size,63.0,12.42,11.930947259046283,12.909052740953717
von_mises random 0.5,max_size,64.0,12.48,11.981283269406633,12.978716730593368
von_mises random 0.5,max_size,65.0,12.58,12.080738912051626,13.079261087948375
von_mises random 0.5,max_size,66.0,12.74,12.231925203947451,13.24807479605255
von_mises random 0.5,max_size,67.0,12.81,12.293535970920207,13.326464029079794
von_mises random 0.5,max_size,68.0,12.91,12.385040559142466,13.434959440857535
von_mises random 0.5,max_size,69.0,13.03,12.506995639394734,13.553004360605264
von_mises random 0.5,max_size,70.0,13.1,12.571794499739873,13.628205500260126
von_mises random 0.5,max_size,71.0,13.25,12.727054998353102,13.772945001646898
von_mises random 0.5,max_size,72.0,13.47,12.923059209896731,14.01694079010327
von_mises random 0.5,max_size,73.0,13.58,13.035387694563992,14.124612305436008
von_mises random 0.5,max_size,74.0,13.73,13.192072858374882,14.267927141625119
von_mises random 0.5,max_size,75.0,13.89,13.360037959811834,14.419962040188167
von_mises random 0.5,max_size,76.0,14.04,13.502747755573404,14.577252244426594
von_mises random 0.5,max_size,77.0,14.15,13.60311597078161,14.69688402921839
von_mises random 0.5,max_size,78.0,14.3,13.760887523214068,14.839112476785933
von_mises random 0.5,max_size,79.0,14.33,13.794096479360004,14.865903520639996
von_mises random 0.5,max_size,80.0,14.44,13.895287952634188,14.98471204736581
von_mises random 0.5,max_size,81.0,14.52,13.971624406528562,15.068375593471437
von_mises random 0.5,max_size,82.0,14.59,14.03766542272593,15.14233457727407
von_mises random 0.5,max_size,83.0,14.77,14.211545030345944,15.328454969654056
von_mises random 0.5,max_size,84.0,14.96,14.393223705435021,15.52677629456498
von_mises random 0.5,max_size,85.0,15.03,14.464913874804123,15.595086125195875
von_mises random 0.5,max_size,86.0,15.17,14.609325930939221,15.730674069060779
von_mises random 0.5,max_size,87.0,15.31,14.749575140963339,15.870424859036662
von_mises random 0.5,max_size,88.0,15.49,14.912658829922318,16.067341170077682
von_mises random 0.5,max_size,89.0,15.67,15.089602071720172,16.250397928279828
von_mises random 0.5,max_size,90.0,15.85,15.271396631027905,16.428603368972095
von_mises random 0.5,max_size,91.0,16.1,15.489339023448505,16.710660976551498
von_mises random 0.5,max_size,92.0,16.21,15.595667666026234,16.824332333973768
von_mises random 0.5,max_size,93.0,16.32,15.707194989075528,16.932805010924472
von_mises random 0.5,max_size,94.0,16.43,15.811914521945534,17.048085478054468
von_mises random 0.5,max_size,95.0,16.56,15.936871802997977,17.18312819700202
von_mises random 0.5,max_size,96.0,16.68,16.05901768791761,17.30098231208239
von_mises random 0.5,max_size,97.0,16.87,16.233724561263447,17.506275438736555
von_mises random 0.5,max_size,98.0,17.02,16.370849511151906,17.669150488848093
von_mises random 0.5,max_size,99.0,17.14,16.486061129104037,17.793938870895964
von_mises random 0.5,max_size,100.0,17.28,16.621295773368793,17.93870422663121
von_mises random 0.5,max_size,101.0,17.47,16.80288125509923,18.137118744900768
von_mises random 0.5,max_size,102.0,17.58,16.902077044990143,18.257922955009853
von_mises random 0.5,max_size,103.0,17.77,17.071955434261124,18.468044565738875
von_mises random 0.5,max_size,104.0,17.9,17.191118963977505,18.608881036022492
von_mises random 0.5,max_size,105.0,18.0,17.292488783684583,18.707511216315417
von_mises random 0.5,max_size,106.0,18.12,17.40469967485572,18.83530032514428
von_mises random 0.5,max_size,107.0,18.32,17.59682274997792,19.04317725002208
von_mises random 0.5,max_size,108.0,18.41,17.678704297534544,19.141295702465456
von_mises random 0.5,max_size,109.0,18.53,17.801703145216962,19.25829685478304
von_mises random 0.5,max_size,110.0,18.69,17.95152311922827,19.428476880771733
von_mises random 0.5,max_size,111.0,18.77,18.038301137175555,19.501698862824444
von_mises random 0.5,max_size,112.0,18.97,18.23428168433836,19.70571831566164
von_mises random 0.5,max_size,113.0,19.09,18.354471583887413,19.825528416112586
von_mises random 0.5,max_size,114.0,19.37,18.59213414882498,20.147865851175023
von_mises random 0.5,max_size,115.0,19.63,18.84123573851117,20.41876426148883
von_mises random 0.5,max_size,116.0,19.79,18.992118300457612,20.587881699542386
von_mises random 0.5,max_size,117.0,19.96,19.15793460152283,20.762065398477173
von_mises random 0.5,max_size,118.0,20.14,19.335953462324802,20.9440465376752
von_mises random 0.5,max_size,119.0,20.23,19.42458642683502,21.03541357316498
von_mises random 0.5,max_size,120.0,20.42,19.55093940325885,21.28906059674115
von_mises random 0.5,max_size,121.0,20.52,19.647686002229086,21.392313997770913
von_mises random 0.5,max_size,122.0,20.9,19.956720271359206,21.84327972864079
von_mises random 0.5,max_size,123.0,21.06,20.109213774358984,22.010786225641013
von_mises random 0.5,max_size,124.0,21.25,20.29613536737452,22.20386463262548
von_mises random 0.5,max_size,125.0,21.47,20.505181879494085,22.434818120505913
von_mises random 0.5,max_size,126.0,21.55,20.58521405524753,22.51478594475247
von_mises random 0.5,max_size,127.0,21.64,20.685263161542895,22.594736838457106
von_mises random 0.5,max_size,128.0,21.77,20.813908654885935,22.726091345114064
von_mises random 0.5,max_size,129.0,21.99,21.051258354406432,22.928741645593565
von_mises random 0.5,max_size,130.0,22.25,21.29572864541483,23.20427135458517
von_mises random 0.5,max_size,131.0,22.42,21.467436007823142,23.37256399217686
von_mises random 0.5,max_size,132.0,22.72,21.7358196634003,23.7041803365997
von_mises random 0.5,max_size,133.0,22.92,21.922659912516796,23.917340087483208
von_mises random 0.5,max_size,134.0,23.07,22.079462750816404,24.060537249183596
von_mises random 0.5,max_size,135.0,23.27,22.27259182666151,24.267408173338488
von_mises random 0.5,max_size,136.0,23.39,22.384053736399142,24.39594626360086
von_mises random 0.5,max_size,137.0,23.66,22.660895072092178,24.659104927907823
von_mises random 0.5,max_size,138.0,23.85,22.849282620952714,24.85071737904729
von_mises random 0.5,max_size,139.0,24.04,23.03790894665608,25.042091053343917
von_mises random 0.5,max_size,140.0,24.31,23.291860886249086,25.32813911375091
von_mises random 0.5,max_size,141.0,24.64,23.61964323609016,25.660356763909842
von_mises random 0.5,max_size,142.0,24.76,23.737136343890402,25.7828636561096
von_mises random 0.5,max_size,143.0,24.87,23.8374946574355,25.902505342564503
von_mises random 0.5,max_size,144.0,25.01,23.97717901342826,26.042820986571744
von_mises random 0.5,max_size,145.0,25.14,24.100988967500072,26.17901103249993
von_mises oscillatory 0.5,max_size,0.0,1.0,1.0,1.0
von_mises oscillatory 0.5,max_size,1.0,3.51,3.40033974228914,3.6196602577108594
von_mises oscillatory 0.5,max_size,2.0,4.92,4.760744479505165,5.079255520494835
von_mises oscillatory 0.5,max_size,3.0,5.32,5.146293287929966,5.4937067120700345
von_mises oscillatory 0.5,max_size,4.0,5.55,5.372985134448367,5.727014865551633
von_mises oscillatory 0.5,max_size,5.0,5.6,5.417321389463695,5.782678610536304
von_mises oscillatory 0.5,max_size,6.0,5.73,5.533298427340124,5.926701572659877
von_mises oscillatory 0.5,max_size,7.0,5.88,5.69048213857797,6.06951786142203
von_mises oscillatory 0.5,max_size,8.0,5.98,5.7830519896320896,6.176948010367911
von_mises oscillatory 0.5,max_size,9.0,6.05,5.8503223810359515,6.249677618964048
von_mises oscillatory 0.5,max_size,10.0,6.15,5.942694730536162,6.357305269463839
von_mises oscillatory 0.5,max_size,11.0,6.24,6.031304875597213,6.4486951244027875
von_mises oscillatory 0.5,max_size,12.0,6.3,6.088754535043598,6.511245464956402
von_mises oscillatory 0.5,max_size,13.0,6.39,6.181723652884738,6.598276347115261
von_mises oscillatory 0.5,max_size,14.0,6.45,6.235337944713562,6.664662055286438
von_mises oscillatory 0.5,max_size,15.0,6.53,6.311610334354837,6.748389665645163
von_mises oscillatory 0.5,max_size,16.0,6.56,6.345437390173978,6.774562609826021
von_mises oscillatory 0.5,max_size,17.0,6.58,6.367509102749926,6.792490897250074
von_mises oscillatory 0.5,max_size,18.0,6.7,6.483313847030114,6.916686152969886
von_mises oscillatory 0.5,max_size,19.0,6.82,6.598216317966895,7.041783682033105
von_mises oscillatory 0.5,max_size,20.0,6.95,6.721333333333334,7.1786666666666665
von_mises oscillatory 0.5,max_size,21.0,7.01,6.772803924607049,7.24719607539295
von_mises oscillatory 0.5,max_size,22.0,7.08,6.847454712567486,7.312545287432514
von_mises oscillatory 0.5,max_size,23.0,7.15,6.911368633048945,7.3886313669510555
von_mises oscillatory 0.5,max_size,24.0,7.19,6.952476960394503,7.427523039605497
von_mises oscillatory 0.5,max_size,25.0,7.3,7.057937815819775,7.5420621841802244
von_mises oscillatory 0.5,max_size,26.0,7.32,7.078933762403171,7.56106623759683
von_mises oscillatory 0.5,max_size,27.0,7.41,7.171824378521507,7.648175621478494
von_mises oscillatory 0.5,max_size,28.0,7.55,7.294105845745124,7.805894154254876
von_mises oscillatory 0.5,max_size,29.0,7.61,7.362555268082881,7.85744473191712
von_mises oscillatory 0.5,max_size,30.0,7.68,7.437329417281015,7.922670582718984
von_mises oscillatory 0.5,max_size,31.0,7.73,7.48897400785623,7.971025992143771
von_mises oscillatory 0.5,max_size,32.0,7.84,7.599191449529304,8.080808550470696
von_mises oscillatory 0.5,max_size,33.0,7.95,7.713000319652434,8.186999680347567
von_mises oscillatory 0.5,max_size,34.0,8.04,7.794089006822271,8.285910993177726
von_mises oscillatory 0.5,max_size,35.0,8.12,7.8735215919059724,8.366478408094027
von_mises oscillatory 0.5,max_size,36.0,8.17,7.927049746123644,8.412950253876355
von_mises oscillatory 0.5,max_size,37.0,8.23,7.984191596333382,8.475808403666619
von_mises oscillatory 0.5,max_size,38.0,8.34,8.068157371728688,8.611842628271312
von_mises oscillatory 0.5,max_size,39.0,8.42,8.151085125556488,8.688914874443512
von_mises oscillatory 0.5,max_size,40.0,8.49,8.214929102986451,8.76507089701355
von_mises oscillatory 0.5,max_size,41.0,8.66,8.391027412308814,8.928972587691186
von_mises oscillatory 0.5,max_size,42.0,8.87,8.578279001424132,9.161720998575866
von_mises oscillatory 0.5,max_size,43.0,8.95,8.655999999999999,9.244
von_mises oscillatory 0.5,max_size,44.0,9.12,8.818306849312554,9.421693150687444
von_mises oscillatory 0.5,max_size,45.0,9.21,8.918758258624916,9.501241741375086
von_mises oscillatory 0.5,max_size,46.0,9.31,8.998915772878732,9.621084227121269
von_mises oscillatory 0.5,max_size,47.0,9.39,9.06524547514447,9.71475452485553
von_mises oscillatory 0.5,max_size,48.0,9.49,9.165723776556298,9.814276223443702
von_mises oscillatory 0.5,max_size,49.0,9.59,9.263814779022963,9.916185220977036
von_mises oscillatory 0.5,max_size,50.0,9.71,9.373047864202968,10.046952135797033
von_mises oscillatory 0.5,max_size,51.0,9.77,9.428972743765327,10.111027256234673
von_mises oscillatory 0.5,max_size,52.0,9.86,9.50759618204524,10.212403817954758
von_mises oscillatory 0.5,max_size,53.0,9.96,9.61325738827211,10.306742611727891
von_mises oscillatory 0.5,max_size,54.0,10.13,9.78693071406858,10.473069285931421
von_mises oscillatory 0.5,max_size,55.0,10.28,9.925335119621723,10.634664880378276
von_mises oscillatory 0.5,max_size,56.0,10.38,10.014876512379551,10.74512348762045
von_mises oscillatory 0.5,max_size,57.0,10.51,10.139899497133248,10.880100502866751
von_mises oscillatory 0.5,max_size,58.0,10.65,10.266632939560136,11.033367060439865
von_mises oscillatory 0.5,max_size,59.0,10.76,10.359073751208907,11.160926248791093
von_mises oscillatory 0.5,max_size,60.0,10.85,10.447860921590753,11.252139078409247
von_mises oscillatory 0.5,max_size,61.0,10.99,10.577270237358999,11.402729762641002
von_mises oscillatory 0.5,max_size,62.0,11.18,10.777856096915695,11.582143903084305
von_mises oscillatory 0.5,max_size,63.0,11.34,10.937046371567812,11.742953628432188
von_mises oscillatory 0.5,max_size,64.0,11.45,11.05369285454921,11.846307145450789
von_mises oscillatory 0.5,max_size,65.0,11.5,11.098706133018746,11.901293866981254
von_mises oscillatory 0.5,max_size,66.0,11.57,11.167976731162401,11.9720232688376
von_mises oscillatory 0.5,max_size,67.0,11.64,11.216115312040092,12.06388468795991
von_mises oscillatory 0.5,max_size,68.0,11.74,11.319700685778155,12.160299314221845
von_mises oscillatory 0.5,max_size,69.0,11.82,11.405501786140242,12.234498213859759
von_mises oscillatory 0.5,max_size,70.0,11.95,11.536443706273488,12.36355629372651
von_mises oscillatory 0.5,max_size,71.0,12.16,11.713641999006958,12.606358000993042
von_mises oscillatory 0.5,max_size,72.0,12.32,11.87437284960214,12.76562715039786
von_mises oscillatory 0.5,max_size,73.0,12.52,12.072981782849237,12.967018217150763
von_mises oscillatory 0.5,max_size,74.0,12.65,12.191078515110778,13.108921484889223
von_mises oscillatory 0.5,max_size,75.0,12.71,12.241936188413192,13.17806381158681
von_mises oscillatory 0.5,max_size,76.0,12.89,12.410793957981465,13.369206042018536
von_mises oscillatory 0.5,max_size,77.0,13.01,12.530308349883054,13.489691650116946
von_mises oscillatory 0.5,max_size,78.0,13.14,12.656661769721778,13.623338230278224
von_mises oscillatory 0.5,max_size,79.0,13.25,12.761586406430126,13.738413593569874
von_mises oscillatory 0.5,max_size,80.0,13.29,12.800856020452798,13.7791439795472
von_mises oscillatory 0.5,max_size,81.0,13.39,12.90595979964929,13.874040200350711
von_mises oscillatory 0.5,max_size,82.0,13.62,13.129679377623912,14.110320622376086
von_mises oscillatory 0.5,max_size,83.0,13.73,13.242795530033277,14.217204469966724
von_mises oscillatory 0.5,max_size,84.0,13.82,13.332377566164356,14.307622433835645
von_mises oscillatory 0.5,max_size,85.0,13.98,13.476251151240758,14.483748848759243
von_mises oscillatory 0.5,max_size,86.0,14.09,13.58616257391973,14.59383742608027
von_mises oscillatory 0.5,max_size,87.0,14.16,13.640520627372117,14.679479372627883
von_mises oscillatory 0.5,max_size,88.0,14.26,13.725862539539992,14.794137460460007
von_mises oscillatory 0.5,max_size,89.0,14.37,13.835111160797844,14.904888839202155
von_mises oscillatory 0.5,max_size,90.0,14.48,13.94741947675739,15.012580523242612
von_mises oscillatory 0.5,max_size,91.0,14.57,14.039774431839323,15.100225568160678
von_mises oscillatory 0.5,max_size,92.0,14.68,14.155199507268032,15.204800492731968
von_mises oscillatory 0.5,max_size,93.0,14.82,14.294829934615693,15.345170065384307
von_mises oscillatory 0.5,max_size,94.0,14.9,14.364498498054527,15.435501501945474
von_mises oscillatory 0.5,max_size,95.0,15.12,14.566833532279746,15.673166467720252
von_mises oscillatory 0.5,max_size,96.0,15.28,14.726272625151541,15.833727374848458
von_mises oscillatory 0.5,max_size,97.0,15.48,14.91903186716124,16.04096813283876
von_mises oscillatory 0.5,max_size,98.0,15.55,14.987032860639275,16.112967139360727
von_mises oscillatory 0.5,max_size,99.0,15.67,15.105188618594086,16.234811381405912
von_mises oscillatory 0.5,max_size,100.0,15.79,15.22023625807168,16.35976374192832
von_mises oscillatory 0.5,max_size,101.0,15.9,15.326025869023436,16.473974130976565
von_mises oscillatory 0.5,max_size,102.0,16.02,15.453867637277984,16.586132362722015
von_mises oscillatory 0.5,max_size,103.0,16.14,15.57452602664185,16.705473973358153
von_mises oscillatory 0.5,max_size,104.0,16.28,15.711064341568976,16.848935658431024
von_mises oscillatory 0.5,max_size,105.0,16.38,15.820902666900665,16.939097333099333
von_mises oscillatory 0.5,max_size,106.0,16.51,15.931316158612644,17.088683841387358
von_mises oscillatory 0.5,max_size,107.0,16.6,16.02097762643322,17.179022373566784
von_mises oscillatory 0.5,max_size,108.0,16.78,16.20664818070676,17.35335181929324
von_mises oscillatory 0.5,max_size,109.0,16.83,16.251611278872698,17.4083887211273
von_mises oscillatory 0.5,max_size,110.0,16.95,16.37005688192546,17.529943118074538
