replicate,steps,median_nonvar,median_var,mean_nonvar,mean_var,iqr_nonvar,iqr_var,delta_median
452,300,43.71060325934398,43.869013587458575,43.75495119709595,44.43649665321773,15.044159280766273,14.423790879892607,0.15841032811459144
453,300,44.804120331527024,42.38333659443728,44.7802891052216,43.69273038884722,14.02641070765786,12.000730579923157,-2.4207837370897423
454,300,44.483205071226855,44.74304524838587,44.255669271666484,44.98290744777243,14.013079252806556,12.708558088802747,0.2598401771590133
455,300,43.96320935374427,44.34362870413235,44.53060548657535,45.00320421791459,12.302753575574066,14.578818103314426,0.38041935038808106
456,300,43.07295723987469,43.36087555048997,44.55929826903304,42.727881948332815,14.035137258329996,15.64628305743107,0.2879183106152823
457,300,42.89602384250289,43.02154910434329,43.817551628756625,43.70915288624155,14.280128481280173,12.749435075656223,0.12552526184040147
458,300,43.77119979017914,44.08738956182889,44.70068807022089,44.239043782828155,15.228078546258146,15.856537174240763,0.3161897716497535
459,300,43.345318949827416,43.502153045777426,44.22274341639313,43.49869136630761,13.302867721189976,13.9183673187882,0.15683409595001052
460,300,44.95668205315499,42.96223056322157,45.751240621151084,44.158756406272495,13.301866728706813,14.506451176777837,-1.9944514899334251
461,300,45.66814771682632,44.16499720442232,45.14714870450036,44.659566047206646,14.294937563528386,14.14486115944888,-1.503150512403998
462,300,42.772257761463365,42.79557165943129,43.35235284585074,44.03555859508782,15.69456007912025,14.995740011775268,0.023313897967923936
463,300,43.641923001424345,43.89777440316702,44.07359086741925,44.52719095137567,15.732465952289047,14.509860694030877,0.2558514017426745
464,300,43.36786019331445,43.0263085928818,43.50066595676353,43.974020899426705,14.092546300918308,15.137276700960165,-0.341551600432652
465,300,45.015926227867325,43.89672423216216,46.139319557494304,44.05256065814294,12.833675403457661,12.941044301817314,-1.1192019957051684
466,300,43.940312655833935,44.96637160758184,45.01324596476451,45.75854482852656,15.713320032632417,15.399475482350375,1.0260589517479062
467,300,42.82363579395285,42.973649292365884,43.84053822850439,44.443541370520684,13.752740218110873,15.621821201801858,0.15001349841303124
468,300,44.1593286025469,44.01399108942892,44.22761047058485,44.704573934045854,14.440742092291707,14.781433822051113,-0.1453375131179797
469,300,44.868415681913035,43.79324481909139,45.69318981979843,43.91027117527745,14.752990897129983,13.546398077580001,-1.0751708628216434
470,300,43.84091983873082,41.508332456043036,44.92078371235977,42.76977536061895,13.079699918555136,14.8347716145893,-2.332587382687784
471,300,43.353901808275445,43.55663795242113,43.51022365638735,44.57731533070305,14.805754393968414,14.642761971947365,0.20273614414568186
472,300,43.954713656288504,45.224838584638455,44.91692327366739,45.146025835130835,13.333893716636382,16.017383219189227,1.2701249283499507
473,300,44.996792196444126,43.773011859735014,45.179110717586326,43.850116957350686,14.927235558519499,17.531297478666005,-1.2237803367091118
474,300,44.410767300632926,42.57255194736969,44.606290352297144,43.70638952685797,14.70688288320595,15.799512017106728,-1.8382153532632373
475,300,43.90635578867971,41.14597641554762,44.75190470456283,42.841245267572745,14.165876117226667,13.703484814955956,-2.760379373132089
476,300,44.26636139807077,43.958296076383405,44.31163746753546,43.70047266791687,15.04001110200263,16.326921250943883,-0.30806532168736567
477,300,42.91298618699782,45.357058156763905,43.500406761848716,45.029834358159945,12.40279974195115,15.756799972613067,2.4440719697660853
478,300,44.97763156101038,42.75711037410469,45.21024454439569,43.23273846877756,14.160155804261564,13.88299110172688,-2.2205211869056853
479,300,43.90932131080485,44.821488622454474,44.700921875728184,44.6766575743846,14.811338285136735,15.291780587724261,0.9121673116496254
480,300,43.72591210226287,44.09806484308599,45.216953495779556,44.96025350820602,13.559831863386563,13.460930953339727,0.3721527408231253
481,300,43.62382970901001,42.58503764839184,43.86300642011326,43.56675799185552,13.837710339817349,14.245704973458821,-1.0387920606181709
482,300,43.96828112083748,42.815848583376884,44.093652022531664,43.035759553868004,15.1886870859244,14.81926243019992,-1.152432537460598
483,300,42.992201143903685,43.17697670912759,44.01303710364099,44.423771361010644,15.927406331513154,12.701477604683618,0.1847755652239016
484,300,43.55468791406585,44.750113955455895,44.07304547591237,45.85708471484181,12.200624960987533,13.838876394905,1.1954260413900428
485,300,43.53920930936798,43.36307161272713,44.60715344375154,43.812639091123266,14.204498596142699,14.036684875538306,-0.17613769664085055
486,300,41.8688676252642,43.6950146742565,43.83968697095499,44.55810972067265,17.39364081243422,15.606721308080267,1.826147048992297
487,300,44.74755215200419,43.32768092115188,44.09632083231352,44.109986581489224,14.380557306471943,15.748335252155812,-1.4198712308523085
488,300,43.48028982723585,43.46000967995633,43.79443439648424,43.8228955228667,14.155696506171822,14.591299909852545,-0.020280147279521543
489,300,43.243703874607654,43.96923769725043,43.39735931306279,43.13807612783446,15.981704297410104,15.078148696248675,0.7255338226427739
490,300,43.905689126001526,43.258090001139706,44.49363442358019,44.19582734802331,13.415273204288148,16.32226718875348,-0.64759912486182
491,300,42.37539396747028,44.516902156654446,43.789451692052246,44.19689774931467,14.868876667485026,16.451293333295325,2.141508189184165
492,300,45.10533855575179,44.46791593533204,45.065773360350846,44.66568311325787,15.723979329279075,14.361620804254208,-0.6374226204197555
493,300,43.5838088063809,45.04059739205236,44.57622518864234,45.4885334554003,13.812335957351344,13.241174496759541,1.456788585671461
494,300,44.97048699256074,43.06719288708867,45.40856825716335,44.3319693993967,14.420444189837369,14.936772881617365,-1.9032941054720638
495,300,43.97835014722668,41.995564345533616,44.25390699192735,43.03869001734811,14.206663732911458,15.351609010134872,-1.982785801693062
496,300,45.63601720974344,43.63565173610775,45.59613055078407,43.302906075724245,14.306885232434865,16.704476119268584,-2.0003654736356964
497,300,43.91141093230098,42.66057303090793,45.49279196138344,43.853266480852014,19.29473832385017,15.991349233729714,-1.250837901393048
498,300,45.03746332632625,43.72457193460541,45.4589211328266,44.292697186352676,12.516473210766804,14.568768961527496,-1.3128913917208394
499,300,45.17083259227958,44.02207240900107,45.34393419476927,44.33010854574871,14.773003572093785,14.417682724854949,-1.1487601832785117
