merge_prob,dt,inv_speed,pro_speed,inv_exp,pro_exp,inv_adh,pro_adh,inv_prolif,pro_prolif,inv_frag,pro_frag,inv_frag_exp,pro_frag_exp,init_phenotype,rep,n_final,mean_size_final,mean_speed_final,total_cells_final,n_mean_over_time,mean_size_over_time,mean_speed_over_time
0.9,1.0,5.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,158,8.683544303797468,4.993933620327922,1372.0,291.86301369863014,4.905126404762809,4.974247939164526
0.9,1.0,5.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,129,10.4031007751938,5.496736398669026,1342.0,259.74657534246575,5.759998097155853,5.469897998693987
0.9,1.0,5.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,138,9.46376811594203,5.483581364885974,1306.0,276.7191780821918,5.157885893360871,5.4714784368276375
0.9,1.0,5.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,140,9.8,5.499543239587813,1372.0,278.2945205479452,5.271984910105487,5.470349244088266
0.9,1.0,5.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,142,9.21830985915493,5.490893026664403,1309.0,275.527397260274,5.20988550575944,5.470697083748423
0.9,1.0,5.5,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,135,9.91851851851852,5.5,1339.0,276.56849315068496,5.323585220511189,5.470820884122931
0.9,1.0,6.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,0,113,11.902654867256636,5.9989199821166865,1345.0,248.15753424657535,6.125641191519406,5.965133944765118
0.9,1.0,6.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,1,129,10.395348837209303,5.948733086836774,1341.0,261.6506849315069,5.764562847901569,5.967115418636217
0.9,1.0,6.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,2,142,9.492957746478874,5.976315435173915,1348.0,263.3493150684931,5.463873044954348,5.9686597370908245
0.9,1.0,6.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,3,116,11.577586206896552,5.998940259515221,1343.0,249.45205479452054,6.0412330685476565,5.966288864803518
0.9,1.0,6.0,1.0,0.0,0.0,0.9,0.6,0.002,0.005,0.0,0.0005,0.0,0.0,invasive,4,120,11.116666666666667,5.995180435533806,1334.0,251.36986301369862,6.123680044895166,5.967280392727666
